photo,product_name,ebay_id,custom_label,price,quantity,no_of_times_sold,date_of_listing,is_active,margin_perc,minimum_margin,stock_level,status,flag
http://thumbs.ebaystatic.com/pict/2633017905206464_1.jpg,"3-IN-ONE 10235 Multi-Purpose Oil, 3 oz. (Pack of 12)",263301790520,B0083N391S,34.09,2,-1,2017-11-06,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633017905936464_1.jpg,WD-40 490050 Multi-Use Lubricant Smart Straw Spray 12 OZ (Pack of 1),263301790593,B00IOX8M0A,5.06,25,-1,2017-11-06,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633017905946464_1.jpg,3-IN-ONE 10135 Multi-Purpose Oil 3 oz (Pack of 24),263301790594,B001E5DLMY,37.98,3,-1,2017-11-06,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633017907286464_1.jpg,WD-40 490058 Multi-Use Product with Smart Straw (Pack of 6),263301790728,B01ECA63ZE,27.69,4,-1,2017-11-06,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633017907476464_1.jpg,3-IN-ONE 10335 Multi-Purpose Oil 3 Oz (Pack of 48),263301790747,B00631H0K8,120.99,2,-1,2017-11-06,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633017908046464_1.jpg,WD-40 490057 Multi-Use Lubricant Smart Straw Spray 12 OZ (Pack of 12),263301790804,B00JIHTCQ4,54.91,4,-1,2017-11-06,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633017909516464_1.jpg,WD-40 Multi-Use Product - Multi-Purpose Lubricant with Smart Straw Spray. 8 oz.,263301790951,B00HEVD89S,4.88,22,-1,2017-11-06,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633017909536464_1.jpg,iMaxAlarm SOS Alert Personal Alarm - 130dB Alarm - Safety & Security Emergency D,263301790953,B071JZF19Z,11.82,2,-1,2017-11-06,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633017912796464_1.jpg,WD-40 - Multi-Purpose Lubricant with Smart Straw Spray. 8 oz. (12 pack),263301791279,B00JIHTCDC,53.41,2,-1,2017-11-06,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633063086306464_1.jpg,WD-40 490111 Multi-Use Lubricant Product Heavy Duty One Gallon (Pack of 2),263306308630,,51.0,3,-1,2017-11-07,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633063261276464_1.jpg,WD-40 490111 Multi-Use Lubricant Product Heavy Duty One Gallon (Pack of 3),263306326127,,70.5,2,-1,2017-11-07,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633098030596464_1.jpg,RC E27 Adapter Extension Cord with Light Bulb Socket with On/Off Switch and Hook,263309803059,B01MXPGELE,11.83,2,-1,2017-11-09,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633098045996464_1.jpg,"Hydroponic Grow Light bulbs Weed Lamp E27, Raphycool Full Spectrum LED Grow Bulb",263309804599,B01N79FL2U,23.2,2,-1,2017-11-09,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633098056846464_1.jpg,"Led Grow light Bulb Weed Lamp E27, Raphycool Greenhouse Light Hydroponic grow li",263309805684,B01N2L22GF,31.16,2,-1,2017-11-09,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633098560086464_1.jpg,"1500W LED Grow Light, Dimgogo Triple Chips Full Spectrum Grow Lamp with UV&IR fo",263309856008,B075STGPL2,182.38,2,-1,2017-11-09,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633109059226464_1.jpg,"45W LED Grow Light, UNIFUN New Light Plant Bulbs Plant Growing Bulb for Hydropon",263310905922,B01F53LP46,34.57,2,-1,2017-11-09,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633109146126464_1.jpg,Lovebay Timing Function Dual head Grow light 36LED 4 Dimmable Levels Grow Lamp B,263310914612,B074GR1KRT,34.57,9,-1,2017-11-09,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633109162726464_1.jpg,LED Grow Light for Red Blue Indoor Plant Lights and Hydroponic Full Spectrum SAN,263310916272,B06VTV6QMY,23.19,2,-1,2017-11-09,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633109173006464_1.jpg,CUH 2 Pack 45W LED Grow Light Panel Growing Lamp with Red Blue Spectrum for Hydr,263310917300,B0744GFCLR,57.31,2,-1,2017-11-09,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633109188326464_1.jpg,ACKE LED Grow Lights Fixtures Plant Lights 24W for Plants' Seedlings Hydroponics,263310918832,B01N47QRHV,25.47,2,-1,2017-11-09,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633109221036464_1.jpg,Newest LED Grow Light 45W MOKOQI LED White Orange Red Blue Light For Garden Gree,263310922103,B01A0R9PM6,34.57,3,-1,2017-11-09,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633109238846464_1.jpg,45W Grow Light Panel Light-Weight MOKOQI Red Blue Grow Light Fixture with Strong,263310923884,B01FQFHXWQ,30.99,4,-1,2017-11-09,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633109250526464_1.jpg,"1000W LED Grow Light, Dimgogo Triple Chips Full Spectrum Grow Lamp with UV&IR fo",263310925052,B074W8G8Q5,142.58,3,-1,2017-11-09,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633133458426464_1.jpg,Warner 3410487 Soft Grip Steel Wire Scrub Brush with Threaded Opening,263313345842,B00L8TT9T0,8.75,3,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633133460666464_1.jpg,"Forney 72731 Wire Cup Brush, Coarse Crimped with 1/4-Inch Hex Shank, 3-Inch-by-.",263313346066,B000TG80WK,6.87,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633133464186464_1.jpg,"Forney 70504 Wire Scratch Brush, Carbon Steel with Curved Wood Handle, 13-3/4-In",263313346418,B000NMA4PG,4.34,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633133464876464_1.jpg,GAM Straight Back Wire Brush with Scraper,263313346487,B000I19HD2,14.05,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633133465286464_1.jpg,Wooster Brush 1824 Wire Boss Wire Brush,263313346528,B00004YOSB,9.68,-1,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633133466006464_1.jpg,"5-Piece Heavy Duty Wire Brush Set, Scratch Brush, to use in hard-to-reach areas,",263313346600,B01J2D8UF2,14.74,-1,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633133466346464_1.jpg,"Forney 70506 Wire Scratch Brush, Stainless Steel with Wood Handle, 7-3/4-Inch-by",263313346634,B000CFLET4,4.57,14,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633133466446464_1.jpg,"6 Pieces Mini Wire Brush Set for Cleaning Welding Slag and Rust, Stainless Steel",263313346644,B06XX16CDK,8.41,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633133466886464_1.jpg,Vermont American 16783 3-Inch Coarse Wire Cup Brush with 1/4-Inch Hex Shank for,263313346688,B000VA7WUA,9.03,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633133468506464_1.jpg,Allied Tools 2 PC. Stainless Steel Wire Brush Set,263313346850,B00G6M6PUA,6.17,-1,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633133470396464_1.jpg,"eBoot Wire Brush Set for Cleaning Welding Slag, Rust and Dust, 6 Pieces, Stainle",263313347039,B06XW7D2XP,10.35,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633133470566464_1.jpg,Osborn International 83007SP Economy Curved Handle Stainless Steel Wire Scratch,263313347056,B001VXY3F8,6.54,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633133476276464_1.jpg,"DEWALT DW49708 Row Small Stainles Wire Cleaning brush, 3-Inch X 7-Inch",263313347627,B00FYZHVN0,3.79,4,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633133479796464_1.jpg,"eBoot Mini Wire Brush Set for Cleaning Dust Welding Slag and Rust, 6 Pieces (Nyl",263313347979,B01MRUOIJ4,6.94,-1,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633133485996464_1.jpg,"Virtual Elements Stainless Steel Wooden Handle Wire Brush 10.5"" Overall Length",263313348599,B06XZGV34L,7.28,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633133488926464_1.jpg,"Maosifang 8 Pieces Mini Wire Brush Set for Cleaning Welding Slag and Rust,Stainl",263313348892,B01MTAA9YA,8.4,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633133490226464_1.jpg,"Forney 70519 Wire Scratch Brush, Brass with Wood Shoe Handle, 10-1/4-Inch-by-.01",263313349022,B000LNSY5E,5.72,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633133493046464_1.jpg,Osborn International 83100SP Economy Curved Handle Steel Wire Heavy Duty Scratch,263313349304,B00J06J4UM,5.18,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633133496466464_1.jpg,"Mini Wire Brush Set for Cleaning Welding Slag and Rust, 7 Pack, Stainless Steel,",263313349646,B06XZSP374,8.42,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633133498396464_1.jpg,"6 pieces Scratch Brush (Stainless Steel + Brass + Nylon) with 2 sizes, Curved Ha",263313349839,B071D5JDHB,9.56,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633133505066464_1.jpg,"Weiler Wire Scratch Brush, Steel, Straight Wire, 0.014"" Wire Diameter, 1-5/8"" Br",263313350506,B004FTPTC6,10.28,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633133505906464_1.jpg,"Forney 70516 Wire Scratch Brush, Brass with Plastic Handle, 5-Inch",263313350590,B003YDR2D8,12.88,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633133506436464_1.jpg,"MINTCRAFT, Brush Wire Block Steel 6x19, EA",263313350643,B000KKPEBA,8.18,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633133509966464_1.jpg,6 Pieces Mini Stainless Steel Wire Brush Set for Cleaning Welding Slag and Rust,263313350996,B06Y386HKG,8.41,8,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633133511076464_1.jpg,"Performance Tool W1150 Plastic Handle Wire Brush Bulk,",263313351107,B002V04IQO,8.95,-1,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633133512546464_1.jpg,Osborn International 83008SP Economy Shoe Handle Stainless Steel Wire Scratch Br,263313351254,B00208BX4C,6.88,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633133513716464_1.jpg,"eBoot Mini Wire Brush Set for Cleaning Welding Slag and Rust, 6 Pack, Stainless",263313351371,B01M34Q848,8.42,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633133520056464_1.jpg,Tough Stuff The Handy Shoe Handle Wire Brush 2 Pack,263313352005,B01LZ0NYQJ,9.0,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633133520226464_1.jpg,Osborn International 54022SP Small Cleaning Stainless Steel Wire Angle Back Scra,263313352022,B001VXW3A0,6.88,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633133522916464_1.jpg,"TEKTON 7064 Mini Wire Brush Set (Nylon, Brass, Stainless Steel), 3-Piece",263313352291,B0037UUZRS,8.36,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633133535386464_1.jpg,Pack of 12 Mini Wire Brush Set - Stainless Steel and Brass Brushes for Automotiv,263313353538,B073XDS53V,10.69,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633133540636464_1.jpg,"Osborn International 83003SP Economy Shoe Handle Steel Wire Scratch Brush, 0.014",263313354063,B00208DWLO,9.77,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633136779346464_1.jpg,"ABBA Pure Detox Shampoo for Unisex, 33.8 fl ounce.",263313677934,B00I5QIALW,27.13,4,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633138861296464_1.jpg,Bowling Notebook,263313886129,1544927991,7.28,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633138862876464_1.jpg,"Nanoskin (AS-007) 5-3/4"" Hand Strap Applicator for 6"" AutoScrub Foam Pad",263313886287,B00DOS0K2I,10.19,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633138863006464_1.jpg,"SM Arnold Professional Terry Microfiber Bonnet, fits 5-inch/6-inch pads",263313886300,B0033XW9N2,5.83,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633138863366464_1.jpg,Frcolor 1000 counts Makeup Facial Soft Cotton Pads for Applying Lotion Removing,263313886336,B06XQJDQXN,9.18,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633138864496464_1.jpg,"Music Nomad MN110 Premium Drum Detailer and Polish, 8 oz.",263313886449,B003TUBKOI,11.83,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633138864506464_1.jpg,Bowling Score Book: A Bowling Score Keeper for Serious Bowlers,263313886450,1544927886,7.27,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633138865486464_1.jpg,"3 inch (75mm) Hook and Loop Backing Pad (with drill attachment), Medium Desity 1",263313886548,B00BFRXH7K,11.78,3,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633138866076464_1.jpg,"7""- 8"" Inch Tie On Bonnet Polisher Polish Pad Polishing Buffing Car Buffer Waxer",263313886607,B01FOQKBRQ,10.65,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633138866376464_1.jpg,"3"" Wool & Synthetic Hook & Loop Grip Polish & Finishing Pad",263313886637,B00X6IAM38,9.52,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633138866556464_1.jpg,"6 inch (150mm) GP50 Abrasive Disc for Glass Scratch Repair, FINE GRADE (pack of",263313886655,B01I5DTMHA,14.06,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633138866576464_1.jpg,"LAUCO 6"" Hook & Loop Sanding Pad - No Holes",263313886657,B074WD2VVM,10.67,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633138866586464_1.jpg,Gold Cosmetics & Supplies (200 PIECES) Disposable Esthetics Wipes 2x2 Nail Polis,263313886658,B00O2E6BLW,10.69,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633138866796464_1.jpg,"3""/80mm Buffing Pads Kit (Wool Sponge Polishing Pad) with M10 Drill Adapter 12pc",263313886679,B0719WQK73,9.55,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633138867406464_1.jpg,BISSELL BigGreen Commercial 437.051BG Polish Pad for BGEM9000 Easy Motion Floor,263313886740,B01BC4R85C,5.57,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633138867596464_1.jpg,Shine Rite Jewelry Polishing Pads 2 x 2 Inches (10 Pads) by Beadsmith,263313886759,B005DMXUT8,8.31,3,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633138868996464_1.jpg,"Ninth-City 19pcs 3"" Sponge Waxing Polishing Buff Pads with Drill Adapter Set Kit",263313886899,B01L6P9EA4,9.55,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633138871866464_1.jpg,Fontic 6-Inch High Gloss Lambs Wool Hook and Loop Polishing Pad for Compound Cut,263313887186,B01MQD0LWU,11.82,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633138872126464_1.jpg,Birchwood Casey True-Oil Stock Finish 8-Ounce Liquid,263313887212,B0000C5398,11.26,4,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633138872456464_1.jpg,"Mothers 156501 Yellow Microfiber Ultra-Soft Applicator Pad (Two 5"" Pads)",263313887245,B001MPY4ZO,4.22,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633138872796464_1.jpg,"Zwipes Auto 894-4 Microfiber Car Wax Applicator Pads, 5-Inch, 8-Pack",263313887279,B01F6KPR7Y,9.7,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633138874126464_1.jpg,EVERMARKET 10Pcs Acrylic Nail Art UV Gel Polish Remover Wrap Cleaner Clip Caps+3,263313887412,B01N58ZV47,5.0,-1,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633138874316464_1.jpg,"Fontic 11pcs 3""/80mm Compound Drill Buffing Sponge Pads Kit for Car Sanding, Pol",263313887431,B01M2WS3BM,9.55,3,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633138874596464_1.jpg,"Sneeyid 4"" Wet Diamond Polishing Pads Set of 10 PCS for Granite Concrete Travert",263313887459,B07288C5YQ,11.82,-1,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633138874876464_1.jpg,"Polishing Cloth for Sterling Silver Gold Platinum Brass and Copper, kockuu 10 Pa",263313887487,B074MCJ3V5,9.55,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633138875036464_1.jpg,"8"" Black Waffle Extra Fine Foam Finishing Grip Pad Final Buff Polish Wax - Hook",263313887503,B003G73LPA,14.06,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633138875426464_1.jpg,"Ultra-polish Pads, 20 Pack",263313887542,B0058EDT5G,9.68,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633138875946464_1.jpg,ZFE Finishing Hand Applicator Polishing Pad Sets For Car Wax Buff Pack of 3Pcs,263313887594,B014KPXE8A,11.82,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633138877356464_1.jpg,TCP Global Brand Polishing and Buffing Pad Cleaning Spur Tool for Revitalizing P,263313887735,B002EBIRGM,10.09,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633138878236464_1.jpg,JFJ Disc Repair JFJPROB Easy Pro Buffing Pad,263313887823,B0015TQWA2,12.86,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633138879286464_1.jpg,"4 inch (100mm) Hook and Loop Backing Pad with 5/8''-11 thread, Medium Density 10",263313887928,B00ZCIQKKO,10.07,3,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633138879486464_1.jpg,Strawberry Sketch & Sniff Sketch Pad by Scentco,263313887948,B00NLJ4GK2,7.28,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633138879816464_1.jpg,"Medline MDS090780H Pad, Remover, Nail Polish (Pack of 100)",263313887981,B00AUX3FG8,13.37,5,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633138880306464_1.jpg,"3"" Pro Buffing Ball - Hex Shank - Turn Power Drill into High-Speed Polisher",263313888030,B00BBELB7U,9.85,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633138880326464_1.jpg,Supreme (Danner) ASP11104 2-Pack Polyester Pl-Pond Coarse Filter Pad for Aquariu,263313888032,B00415TFVK,10.95,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633138880876464_1.jpg,Shurhold 3153 Microfiber Bonnet,263313888087,B007ED9YSU,12.63,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633138881856464_1.jpg,"Canson ONE Hardbound Art Book, 5.5 x 8.5"" - 98 Sheets",263313888185,B00MB1W8W4,11.3,4,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633138882576464_1.jpg,Detailer's Choice 9-30 Applicator Pad - 4-Pack,263313888257,B000MX047Y,10.04,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633138882806464_1.jpg,Drill Buffing Pads 11pcs 3 inch 80mm Car Buffer Compound Drill Attachment Kit(9,263313888280,B075YWTBHP,9.54,8,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633138883756464_1.jpg,White Polishing CCS Smart Pads DA 5.5 inch Foam Pad,263313888375,B0012OD2XA,10.97,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633138885176464_1.jpg,Wingkind Microfiber Bowling Towel Ultra-light Cleaning Pad,263313888517,B075NGNBJC,6.94,-1,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633138885356464_1.jpg,ZFE 4Pcs Microfiber Polishingffer Cover Polishing Pad For 9inch & 10inch Car Pol,263313888535,B011BDJE4W,12.97,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633138885656464_1.jpg,2 Pair Breathable Gel Metatarsal Pads - GUSTYLE Soft Ball of Foot Cushions for R,263313888565,B075F1SHK2,12.97,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633138885926464_1.jpg,"Viking 862400 Blue Microfiber Wax Applicator, (Pack of 6)",263313888592,B0051MYL8E,6.71,3,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633138886386464_1.jpg,Aumo-mate 10pcs Waxing Polish Wax Foam Sponge Applicator Pads Fit for Clean Car,263313888638,B00T3WRFW2,9.55,-1,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633138886606464_1.jpg,"Rockwell RW8940 Sonicrafter Felt Polishing Pad with Universal Fit System, 2-Pack",263313888660,B008X4474K,12.18,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633138886796464_1.jpg,"STADEA Diamond Polishing Pad 4"" Dry Grit 50 For Stone Glass (STADEA Standard A)",263313888679,B00B5PFUGS,9.56,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633138888146464_1.jpg,Bona 3-Piece Microfiber Pad Pack,263313888814,B0178EXM2S,15.97,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633138889206464_1.jpg,"Nail Polish Remover Clips Set, ESARORA Nail Art Polish Remover Wrap 20 Pack with",263313888920,B06XR4WSH5,11.84,3,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633138889286464_1.jpg,Sinland Microfiber Car Wax Sponge Polish Pads Car Detailing Polish Waxing Sponge,263313888928,B00MHI3KPU,7.81,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633138889526464_1.jpg,Meguiar's G3502 DA Polishing Power Pack,263313888952,B009OBVXDO,12.4,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633138889876464_1.jpg,20 Pieces Acrylic Nail Art Soak off Cap Clips UV Gel Nail Polish Remover Wrap To,263313888987,B074W7M494,12.97,3,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633138889996464_1.jpg,"Griot's Garage 10665 3"" Glass Polishing Pad (Set of 3)",263313888999,B004UQQMYI,12.22,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633138890036464_1.jpg,uxcell 10 Pcs Round Shaped 4 inch Dia Sponge Wax Applicator Pads Yellow,263313889003,B00SWNGGAA,8.43,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633138890966464_1.jpg,Car wax sponge Waxing Polish Wax Foam Sponge Applicator Pads Cars Vehicle Glass,263313889096,B071R2P8W6,13.3,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633138891506464_1.jpg,GBSTORE 325 Pcs Lint Free Nail Art Gel Polish Remover Cotton Pad Nail Wipe,263313889150,B01JG31RSU,7.46,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633138891616464_1.jpg,PORTER-CABLE 18007 6-Inch Lambs Wool Hook and Loop Polishing Pad,263313889161,B00004Y774,11.98,6,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633138892116464_1.jpg,3 inch (75mm) Velour Backed Felt Polishing Pad (pack of 5discs) EXTRA GRIP for p,263313889211,B00AF9D82S,11.78,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633138892286464_1.jpg,"6.5"" Red Waffle Heavy Cut Grip Foam Polish Buff Pad - DA Hook & Loop",263313889228,B012P31QH0,9.52,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633138894146464_1.jpg,2-pack Washable Microfiber Mop Pads Cleaning Pads Replacement for Shark Steam Po,263313889414,B074Z64JMX,11.82,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633138894426464_1.jpg,Eurow Microfiber Wax Polish Applicator Pad 6 inches,263313889442,B00DVWGPGM,8.37,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633138894766464_1.jpg,Carving Expert 100% Cotton Polishing Mop Buffing Wheel Polish Pad Polishers Dril,263313889476,B01H6Y0KUC,14.0,3,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633138896346464_1.jpg,"2"" Roloc Compressed Wool Polish Buff Wheel Pad - Flat, 1/2"" Thick",263313889634,B005BSU0WY,6.92,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633138897886464_1.jpg,Apollo23 - Nail Art Polish Remover Cleanser Dispenser Empty Container Aceton Pum,263313889788,B00DVFLIQQ,2.75,-1,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633138899076464_1.jpg,"Buffalo Industries (64012) 5"" Terry Applicator Pad, (Pack of 4)",263313889907,B00N2HQXDG,11.45,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633138900466464_1.jpg,Mothers 05106 Billet Metal Polish - 4 oz.,263313890046,B000COU7LG,13.65,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633138900726464_1.jpg,Detailer's Choice 9-513 Microfiber Applicator Pad with Grip Handle - 2-Pack,263313890072,B004VRMR86,5.36,2,-1,2017-11-10,False,,,,monitored,False
http://thumbs.ebaystatic.com/pict/2633138902406464_1.jpg,"LA Colors Nail Polish Remover Pads, Acetone Free Fruit Scent(6 Boxes of 32 Pads)",263313890240,B007TXJKES,9.38,3,-1,2017-11-10,False,,,,monitored,False
